Feature	564426	756945	585688	183411	474280	718644	411378	371027	430472	304833	729287	543188	116843	626401	864533	408786	269072	704538	13553	119620	142031	131630	81649	653805	212903	257604	553717	634078	504924	453751	846196	711918	508816	38747	619572	338409	43422	437402	12447	877576	635263	368750	621037	593270	438164	306977	85402	451711	254277	657505	69952	26693	867044	808381	624847	851649	629154	264261	276298	729720	730315	471063	314963	221822	246861	755446	620607	576938	20774	154558	52203	257700	795061	749509	46444	374585	116787	182898	512587	468657	427143	804231	13663	574730	512981	192563	543123	48604	183794	267519	105845	852142	89812	306197	216738	50847	333132	463689	48316	212750	698036	162389	20060	846211	576224	414507	463698	53046	40183	688955	124251	579211	19343	350952	161388	408638	184372	151544	329330	58763	829703	154087	613637	113037	185639	756459	655338	508417	700987	525108	434895	528662	93697	375440	26701	214240	128875	658883	212403	768556	760943	833630	842594	728081	340892	101764	767862	538144	43380	199228	868228	302656	280109	660076	516107	861639	85740	266144	761561	845500	699637	170137	214558	517760	484109	23103	320247	762770	137389	607360	751610	204315	665301	252862	161806	163377	71549	580098	81080	622975	348279	93226	626202	709117	286841	292777	539403	141083	370772	602263	567497	411636	715901	104941	765083	221610	373981	859971	584059	26527	289602	416262	780207	61960	698677	16205	199131	33693	301033	744009	341693	596186	119867	99995	276199	273258	438531	114134	672962	508847	469327	343003	52626	394522	619392	663299	92416	77530	592631	232821	291133	670522	189085	480806	454709	251160	52030	257283	584594	88158	98628	164221	753401	675427	237246	119283	114294	382487	65422	458795	67512	420169	225030	167625	845918	669063	713611	853004	667845	758627	505065	329159	324734	323264	864729	792166	95898	316466	281119	565798	782716	252690	209981	262504	611133	437221	427790	843605	872079	565807	61688	643703	453662	199459	644335	111532	796391	728296	390376	236767	56955	759136	563851	500495	322713	318754	538436	647571	858286	200143	451598	846775	852547	573601	742282	2096	48710	128540	721745	486221	453547	742977	264469	398197	508278	309749	726561	458241	714893	748846	469387	8222	11538	395377	205550	118825	211495	773064	367423	62083	549713	573730	730517	820155	229292	769827	583182	741474	171116	859540	568381	842691	798001	21045	92605	269115	348227	271572	270155	795016	845033	133599	81131	81609	11775	723394	785999	305189	176220	469694	351182	687857	204251	665525	879674	680073	325514	380447	109964	811486	708580	270861	485389	618571	504711	189687	861658	128617	524365	227904	751043	380325	808702	805844	354604	354607	278175	693179	679694	528327	187183	420867	805845	210015	381986	259761	404448	880894	675358	211471	126216	659611	508221	252199	209070	781932	687341	514664	747910	847003	498496	534552	154733	759710	308850	233698	196712	754063	610136	729631	406995	119170	337750	132368	215378	108484	270965	72765	243542	301866	620787	7571	246920	255353	111216	852478	596439	205650	530577	490412	175066	188777	819388	624184	611814	61207	196750	830879	556835	150580	67392	883373	876415	245857	13216	321631	69544	257634	778104	809181	312998	777034	96652	871635	180725	180967	831262	591777	58493	681051	55355	369226	489201	812592	579294	267788	346320	368240	161536	476517	160719	475668	608866	228667	83609	324623	576616	603935	388847	288799	873881	498689	135013	134510	72349	83246	130643	67520	596644	121104	312409	780316	140791	759113	843931	671197	509167	592660	295939	487659	114763	650395	620357	531398	78210	402499	783355	336673	584433	289039	18919	880680	798249	884407	74357	409174	426714	57086	405160	70313	533773	746883	769324	608463	676890	370320	864540	789799	331982	430992	610496	143718	285250	67175	486884	303346	713974	72567	40818	786070	69192	469790	245222	382484	830512	505417	880014	129679	128877	740499	528875	272871	724023	409850	697960	407974	751122	458864	195671	9206	840787	127066	250036	722625	34370	772030	416482	877211	729978	822684	222047	73563	132690	688360	110851	601103	338786	235215	312506	421234	235046	421944	438988	416661	312101	259484	858321	438943	761876	368333	673185	308113	295504	435470	602732	648875	214286	448541	67962	390042	882374	148552	241476	160161	711654	656219	846152	380881	655805	177251
PC1 (2.6297977023362566%)	-154.89	-115.044	-131.808	-140.695	-119.12	-120.956	-145.003	-113.285	-125.065	-111.105	-119.972	-85.9726	-90.372	-113.065	-90.8488	-82.5102	-74.1468	-72.8876	-79.3405	-90.1402	-99.1743	-80.9938	-73.9477	-67.7329	-59.9958	-60.3612	-31.052	-47.2796	-72.9399	-73.9458	-62.2377	-31.7521	-57.8654	-51.3136	-57.881	-57.4361	-68.5204	-51.8951	-66.2841	-27.6769	-63.5895	-62.1977	-33.0676	-33.5999	-68.1112	-50.9468	-36.9702	-62.2358	-16.4167	-68.8302	-36.6526	-47.029	-50.6126	-32.9827	-40.1843	-44.2188	-44.4146	-44.0453	-71.2875	-25.5715	-14.6219	-14.353	-38.7866	-39.3601	-30.7536	-46.6874	-28.6857	-30.5805	-15.8431	-26.1724	-15.6327	-26.9787	-11.2522	-23.5373	-24.2267	-5.47213	-23.8909	-25.2178	-19.0895	-8.07685	-25.7587	-4.52808	-26.5729	-30.6403	-16.9546	-20.3239	-27.0061	-42.1896	-0.0505543	-2.5947	-14.2722	-20.5735	-15.645	-7.19404	-19.0856	-3.42129	-24.6374	-22.5902	-4.73432	-25.6005	-28.5426	-38.1551	-7.19491	-6.684	-8.36521	-5.23532	-5.03093	-6.56599	-16.5783	-7.04478	-2.12067	5.11327	4.60933	-10.0919	-3.96385	-2.88504	-15.8135	19.1656	-7.4187	-12.0093	3.03868	-6.98876	-0.290516	4.49975	2.65678	-4.1582	-7.30887	9.15793	-7.55716	5.20052	-26.4117	8.86481	-9.0315	-8.69201	1.53222	6.54716	1.24429	-11.1565	-8.88025	11.6578	20.8789	17.8702	-1.94805	-1.2111	9.68138	26.6593	-7.53961	2.63851	-1.27366	0.394715	-3.60182	-3.57351	20.2969	-18.2503	13.5345	6.67023	9.82876	1.78078	11.3712	-4.41815	18.2107	10.7347	14.3618	13.4909	7.87839	10.5343	17.3757	10.1932	4.54731	3.78818	9.34046	6.68645	22.8684	9.41072	6.56555	4.06726	9.3693	19.4825	11.9329	16.4802	23.219	20.9084	17.5653	12.7052	24.6271	16.8404	13.9344	22.6957	15.6188	18.732	16.1899	20.3303	17.5486	23.431	21.0579	18.4852	22.5587	4.23605	19.7689	18.5339	28.6591	20.1616	10.8177	25.6251	34.7018	15.4329	32.3214	22.0439	40.0354	24.5108	14.9723	19.2527	36.0927	20.6689	24.5855	34.4569	21.2514	28.2826	26.6465	26.2441	29.5306	39.5465	24.7718	7.17442	27.0496	19.223	16.2238	26.2519	26.2383	31.6179	25.3638	37.813	32.6664	21.5782	33.6785	24.8975	38.4716	34.8557	37.2213	28.2668	19.7829	30.4161	42.1852	30.4595	28.1209	29.6546	20.9204	26.0236	32.7303	24.4062	36.6251	32.8728	41.5878	41.0862	26.0646	42.8824	45.4257	37.0328	41.0831	36.7079	44.4623	40.6583	35.8589	38.8983	42.3222	41.2758	25.7956	42.5939	42.6969	33.9464	50.6124	43.9254	55.0771	47.3741	52.918	37.3561	38.7939	42.2061	10.3478	44.3999	50.6337	37.1394	45.6646	46.5234	33.4544	42.8824	45.7967	47.0558	52.9257	52.7026	-165.353	-178.199	-131.589	-127.754	-123.435	-109.894	-83.2779	-110.733	-107.022	-92.557	-79.0416	-101.81	-64.5641	-73.7632	-104.17	-106.435	-81.4189	-90.4983	-75.4111	-87.5721	-72.8956	-66.9422	-59.8465	-71.6804	-65.537	-40.4961	-61.9999	-90.9988	-48.1144	-50.4345	-50.3521	-49.9929	-62.3606	-30.7173	-30.6063	-37.2762	-23.9596	-28.5409	-61.2066	-39.4956	-25.6399	-51.045	-19.9797	-42.3994	-64.5704	-14.8532	-33.8465	-43.4117	-58.6548	-49.9913	-40.0242	-30.5519	-36.1984	-22.6973	-38.2066	-35.3944	-3.73222	-30.6387	-6.40783	-41.7493	-42.8934	-26.3726	-22.8984	-25.7599	-41.893	-40.1639	-31.1198	-35.9325	-25.4678	-36.6262	-23.0876	-21.9795	-22.7237	-17.3788	-25.6521	-10.0561	-16.9991	-11.694	-26.0565	1.1624	-25.449	-10.4769	-9.03191	-21.8083	-13.88	-16.6896	-9.21158	4.90912	-11.6968	-10.9761	15.2425	4.08922	2.74008	7.98251	-25.3934	-20.5676	-12.0443	-28.4395	-10.0205	2.10568	6.32043	-3.66742	5.71947	14.8103	-12.0293	0.232341	20.9289	-19.9419	5.92644	-6.54246	12.5695	10.9152	1.73077	1.00475	16.9705	10.4052	14.3475	-1.33706	4.52738	10.1794	2.55286	4.62494	15.7553	27.6514	14.8582	6.75558	4.2013	-3.63668	3.76213	12.765	15.8531	20.9974	-14.8294	16.7211	11.5453	2.66667	28.008	3.31003	-3.85522	-10.2845	22.2719	11.0072	6.04461	7.11358	0.660554	18.6474	21.0853	28.8149	10.5297	-0.771482	-4.89431	21.8882	10.2958	1.20621	0.0575481	9.48704	19.2227	21.7628	12.3245	0.477514	26.8265	5.08266	19.5518	12.0995	15.3451	21.4627	18.7874	15.0983	17.1574	16.5407	11.7281	18.7714	11.5699	15.6669	0.972539	16.3277	9.54157	26.1194	-1.02458	43.7664	9.77411	14.9507	12.4429	6.76403	12.6095	38.2616	27.4884	20.0051	7.77989	30.1132	16.6012	22.0795	20.2726	17.9716	20.5704	33.6929	21.8388	23.6244	30.5923	19.5532	14.9883	22.8592	23.9743	29.4799	35.8167	16.275	9.96825	11.611	29.2551	40.532	36.31	31.0876	26.8495	28.3793	18.4764	29.6799	18.6097	41.4405	22.4034	25.7097	19.3871	22.7598	53.809	41.5973	29.03	44.6308	18.2996	37.9687	42.3394	24.495	35.209	31.9333	36.6324	36.7734	34.4173	54.0362	39.9572	33.1807	40.0401	16.6078	37.3048	35.6677	35.669	30.8571	24.4524	9.32018	35.0261	26.583	38.724	39.8677	30.8557	30.1137	31.7015	32.5032	29.4917	33.1392	47.5833	40.6129	35.1754	25.9314	33.6155	42.81	38.2483	29.4098	25.68	40.1664	39.6532	31.9355	31.0076	41.2747	40.0185	39.6744	41.909	26.3534	50.1174	40.633	37.2064	32.2594	56.0274	37.7311	39.9793	48.3737	41.174	49.4834	42.3373	52.3861	38.6613	34.6856	46.3623	32.9688	36.3349	36.6919	49.1674	45.4894	50.0656	37.1079	40.5554	46.4404	40.9982	35.7278	45.1462	55.6019	44.7213	45.1018	45.3148	51.0968	54.1557	49.0326	49.2931	43.0472	47.5319	45.4664	47.4802	57.9449	58.2242	37.2927	57.2616	47.5731	57.7191	50.9613	47.6083	52.803	51.2349	35.7789	54.9917	42.0572	58.558	42.6437	56.8986	57.6908
PC2 (1.1135598877631976%)	33.7764	-30.9791	2.1424	-36.032	-30.6921	35.395	-5.974	-42.1087	12.9318	-45.0276	-31.7885	4.03646	22.9962	0.260299	20.4984	-6.79017	24.0048	36.6484	-0.263988	7.51492	12.4679	17.8422	53.1699	30.6415	27.9667	-6.734	-42.1826	52.2065	-33.7372	-24.1039	-20.5734	-48.7918	-22.5483	9.01363	53.6254	-59.1867	-13.259	-12.7164	-4.02565	27.6433	-78.5851	18.1068	72.1968	13.8907	34.7793	21.0869	-9.54584	-64.2376	0.215561	8.25025	3.03937	-30.3621	2.80219	21.6671	-31.6496	-44.2484	-15.65	-40.9946	-25.1676	48.3282	-57.6548	-15.7675	-6.37398	-35.3349	35.9025	-27.7656	7.27753	-1.73664	33.0182	50.1031	10.9606	58.1034	28.7258	-30.363	-23.4123	1.37982	30.8843	24.7234	2.86696	-20.3096	37.2725	10.7341	17.6638	6.61299	41.8256	34.1012	-23.0749	-45.5096	44.7019	12.363	34.0005	31.1407	-10.4015	51.1356	-45.741	16.4785	-13.2918	-9.25107	-14.8244	35.7935	14.4547	-32.2766	-4.91912	37.8162	-5.46502	45.3455	-24.5884	6.66543	-10.1669	10.9682	15.649	18.426	25.0882	-33.4462	-19.9382	29.4576	40.1721	-39.6317	-48.9689	-3.08103	5.5129	-18.2328	34.382	26.8851	-12.0859	17.3212	-2.87987	5.40593	-21.4527	0.877302	-6.84931	-20.848	31.7915	4.50458	20.9382	27.122	15.9449	-3.48755	33.0149	38.4318	13.4668	46.4592	-6.1346	-1.87756	-1.95685	-19.6642	-0.601544	10.1075	31.948	21.0128	-10.7248	24.3167	2.01275	-9.74237	-42.0236	24.4469	12.9936	-18.2893	20.8052	5.53237	1.7766	-2.1228	10.3606	2.75118	22.1607	-80.1272	14.0438	-41.2967	12.6171	10.8426	-10.6725	24.5097	21.6341	8.64423	8.26799	-0.439119	27.7037	5.7045	-30.7152	-4.85575	26.179	-8.34981	10.74	15.7925	14.1166	16.5293	17.1948	-21.9788	13.7206	7.0511	6.32338	19.8466	18.1107	-12.5671	-7.03182	5.73438	33.1977	-28.268	31.8055	-41.5967	2.15169	8.88988	16.4146	18.0834	-5.47472	19.1871	14.05	25.3487	-6.13089	3.00444	-46.9223	-9.94356	0.230155	-75.6916	12.6173	-3.87709	-12.0146	42.1441	-18.3822	-1.1168	2.81125	-31.303	34.8942	-12.835	7.77385	-11.6843	25.225	-55.9141	-22.9574	4.90384	-0.330346	17.5103	19.4893	4.75555	-6.33877	-17.5907	8.14491	-6.6946	10.6426	2.32134	3.4477	4.56981	10.4383	11.8213	19.109	7.59129	3.4418	-20.8432	10.9101	-52.2926	5.40814	-15.4655	3.63635	5.18642	24.2728	-6.39848	11.5401	14.1345	-0.721029	4.71626	-75.0437	1.33771	6.31286	-10.5397	-5.92659	-0.389737	-61.5615	-10.3565	16.5091	-3.01335	-32.8881	-6.01317	-5.9208	-3.59884	-1.24478	4.58316	-25.808	5.47517	-56.6519	-3.58325	6.5216	-35.2461	-1.99722	4.47149	-49.2548	-6.1219	-5.3064	-17.6079	-2.52514	-49.3986	31.3892	2.20002	25.5424	-15.5082	18.2885	-33.5947	-15.1073	-18.4687	4.96578	-40.2211	-38.1437	-59.193	35.9879	27.1158	-15.0335	28.7331	10.9016	-11.4166	38.5339	-52.6168	-21.6832	53.8811	-51.1468	-22.0014	-14.8934	27.0938	-34.3437	-24.6333	13.8801	-29.1468	26.2236	-12.7122	-8.39212	25.5072	-22.297	-8.26463	-22.0452	-4.76771	-38.3975	43.9218	10.4646	14.6886	12.7432	14.3148	-80.4351	29.4843	34.3241	-35.0171	-29.9562	-50.2555	-76.8392	14.3503	-19.706	15.5218	-23.6326	18.5034	18.0392	-15.8555	20.9153	11.9378	-65.5137	-6.76301	-17.17	45.0582	23.0954	-19.2372	-9.57555	-34.3755	48.4174	-41.2194	62.8295	45.4889	37.0194	-1.14699	55.0114	23.6976	3.96657	-9.31456	-44.6001	-0.667604	18.2031	55.0137	-3.373	38.4784	39.5391	-54.8758	-5.98966	7.45772	35.2135	-25.9415	16.8693	66.9374	0.0760135	40.2183	39.0446	44.4163	-20.9264	-52.9836	58.5541	3.1883	-28.7575	35.5987	15.1495	-49.5417	36.6399	-38.4563	-3.31339	-8.08784	-1.45095	-5.4639	-43.1595	19.634	22.0134	2.29516	35.0599	21.9163	17.1688	7.23557	-25.1487	-31.1578	17.9351	13.9089	32.1055	-47.0908	-61.4918	18.6171	-33.6564	53.5339	0.0937476	8.0345	15.5487	20.3613	-20.8465	-2.07894	21.7782	7.97931	-45.5312	55.7134	4.16141	-43.4206	38.1331	2.07405	-14.6788	17.1633	21.055	2.37424	-6.38238	-1.44897	-29.1597	-11.8228	-10.2852	39.6083	12.5833	1.59388	16.6079	7.66693	46.5899	17.8371	8.24274	27.1003	-7.95684	-53.5539	34.3733	54.8731	34.5532	11.6136	18.7585	-0.501189	39.5129	-6.19099	14.5948	0.520216	47.325	38.7519	5.93143	28.4308	34.8875	33.6565	-41.0089	4.28717	16.6779	-30.7284	29.8178	12.8836	23.0575	26.871	-7.19717	27.1171	-67.2611	-39.3297	15.629	10.5349	14.5676	1.97747	-27.3444	-19.2161	11.5056	5.37667	8.23728	37.3736	-12.5482	-5.27521	1.0868	7.01861	3.20667	-19.5034	11.6358	-25.4712	-2.28709	-70.2115	7.96901	37.9518	3.77413	0.88661	21.327	13.2217	22.0873	16.4714	31.8684	19.5327	-9.54502	20.8897	-2.65218	0.777283	1.92133	24.6241	-16.419	15.1261	40.3064	16.3003	-1.19324	-26.7087	11.4625	12.7003	-31.2707	3.68211	11.6807	0.264959	6.40911	11.1813	-0.0897684	2.18754	4.49539	-13.7349	3.40935	5.70729	-7.2014	-12.301	1.89757	5.72006	28.1725	-26.2156	-35.1783	39.8372	-35.7001	11.0098	-9.3795	-13.7539	-15.6627	14.3174	-47.7617	13.5651	4.30385	-28.1847	-2.8941	29.8789	3.04779	-57.7372	-48.7689	-50.4831	-62.8092	-44.0333	13.8286	-0.107545	-3.09246	-9.37728	50.6679	-39.2817	19.4024	9.38053	-21.8818	-12.2672	7.63024	-23.1832	-18.2549	8.81999	18.9884	-57.6996	-48.1631	-39.1292	-22.8182	12.2843	3.28392	-1.39805	-64.2498	-61.8417	0.652309	3.43074	18.618	-7.83466	-23.808	-7.60514	-29.8694	-5.8361	-4.60027	-37.8527	5.49291	19.2279	3.65651	-44.3408	-4.65745	-18.8958	-8.56686	3.06468	5.59082	4.29939	4.49408	-13.8749	-26.8997	-1.55641	3.22852	-7.1121	23.8353	26.0293	-49.0863	-13.6003	0.776491	-27.505	-39.8517	-18.9958
PC3 (0.62754440740137551%)	20.3589	24.2951	31.1085	-22.5353	42.7138	25.9936	-8.44819	-27.4808	27.7954	-34.4369	4.69503	56.2663	21.572	16.3398	34.7359	-4.13265	4.62192	13.3171	1.9655	-14.7631	21.6906	11.0996	-7.82403	-6.27989	-5.31625	41.3805	-27.9004	-44.9575	-25.1957	-15.2374	1.22109	-2.17373	1.69399	4.11858	0.0869423	-23.3014	8.3614	-12.3772	14.9837	-7.64953	-23.9647	-3.74588	-52.5442	3.67829	1.29202	29.1402	31.4877	-54.5991	-16.2583	30.0528	28.3812	-23.3486	17.7337	5.57099	22.6083	-32.0342	-15.5514	-3.95407	3.51331	-21.4816	-50.1148	34.3348	1.60566	0.877415	-40.4354	-31.2134	19.3122	1.16698	17.3231	-37.5671	20.0154	-44.645	7.48946	44.8779	15.7578	37.7274	-32.007	4.13706	-36.4766	16.0376	-2.99878	1.58633	18.2579	-0.50441	-41.1147	-12.658	19.3791	-35.885	19.2713	11.9653	-11.8874	-7.38367	-18.0979	-55.2174	10.4382	-8.81503	-17.783	12.4155	32.3848	14.2585	23.703	-0.462788	-42.3888	-25.1945	-1.43243	-10.0356	-27.9351	5.04109	27.6466	21.5658	10.0008	11.2461	-9.88524	13.6645	31.2798	6.80042	-2.69371	40.8	5.01741	18.2337	20.4594	41.6474	-8.80996	-7.93642	13.2108	30.5813	25.9428	11.8329	8.87707	3.61331	38.0644	29.7124	-55.5685	14.8959	-12.1739	5.23719	16.6573	21.3668	-8.12473	-17.0569	33.8169	-23.561	11.0706	9.91828	16.4054	23.6618	26.0942	11.5338	5.82887	15.844	38.5151	4.00118	11.6929	5.1891	-20.6403	15.9852	17.934	34.7991	12.3617	6.8119	-6.14068	-29.5749	18.7691	22.5412	15.4946	-47.9629	6.3797	28.0862	17.4594	11.338	19.1568	3.67435	-0.878823	0.808892	18.1096	14.8443	6.222	17.6631	33.0386	15.0281	24.6419	32.1691	15.6983	30.3777	17.1871	4.75536	6.51813	29.4451	16.1433	11.5409	20.9301	12.0007	-8.686	3.644	14.2226	9.78357	-7.45767	-24.3489	3.80047	-20.0237	29.739	27.5149	5.12307	9.92337	7.31551	4.07232	13.8166	7.67103	12.6853	16.32	5.12805	13.1394	13.6322	-29.109	-14.743	29.5331	9.6456	-45.8262	-26.0669	24.4681	24.0588	-17.577	-35.9425	12.5847	-10.5114	10.6548	0.142275	-36.3882	-10.6197	17.8587	18.2726	1.62623	-59.238	-14.4804	12.4566	-3.42357	-3.84743	-3.17577	13.9396	15	5.28024	8.96179	4.88712	23.2064	2.99094	-5.92239	13.6731	-21.5007	14.3516	23.1148	29.2113	23.6765	26.3927	13.8524	8.18894	17.2577	20.9173	6.47109	24.0511	0.192018	-42.127	10.2844	19.0722	7.81414	16.4918	2.98357	-35.7891	28.4401	11.818	8.52409	-25.2907	1.2165	20.6963	-4.23612	-0.257266	12.7506	-20.0215	12.4579	8.20815	15.2987	11.8426	-1.33916	17.0907	1.79702	-0.916475	6.04732	14.6672	20.6787	13.7652	-21.0032	2.68014	-23.1733	20.7698	16.9075	-3.04971	-21.2961	-1.52782	16.3029	12.7288	24.1568	5.95618	-28.7609	10.9327	-13.703	17.8738	-43.7847	-22.2866	38.7208	-30.9535	-7.26303	15.8537	-26.1085	-1.99187	30.0369	36.8892	-5.11883	-27.5262	-23.8149	-7.69564	6.27049	-0.942211	37.7755	-46.5548	-16.8235	31.1303	0.404237	40.6234	33.6294	9.74829	-46.3157	12.2734	-27.2609	-4.77721	0.0332191	-45.6038	9.45924	-10.7388	4.86507	16.3101	-18.2706	-32.0524	-19.8019	7.27322	-16.5752	17.1942	4.13113	2.62077	35.5401	5.82733	-58.3668	-3.03748	0.117303	-8.37252	-0.751024	5.53831	-18.5245	-14.2088	23.4385	-14.8329	-15.6256	-43.09	-6.00196	-1.6576	12.8748	-45.308	-6.73857	-8.50881	27.5471	10.3776	-0.459451	-9.19592	-28.266	20.9318	-9.40567	4.04617	-11.4273	6.72089	-1.5293	5.41889	-9.58243	8.29496	-38.6249	15.7381	-30.3369	3.39639	-38.2913	2.70688	-16.9213	-49.0283	6.58375	-5.57468	-1.94446	-18.3218	-49.6268	-22.0264	-46.5087	9.86163	-14.0962	23.268	-1.45331	29.0158	-19.4629	12.9404	16.3774	-1.78372	4.16519	7.64619	18.142	-1.25133	13.2626	10.0843	10.0462	8.75543	-41.5864	-35.3392	-12.3921	0.738327	-24.6997	15.7124	6.34714	1.11842	1.11462	-5.06886	4.01074	14.703	-3.84993	-39.4337	-54.7281	9.50233	-1.55238	-17.9945	5.0444	11.7525	8.33023	3.68049	-3.26119	-5.91814	-13.7878	17.2704	-4.63593	11.5594	-10.2268	11.2126	9.09394	21.4413	22.0227	-46.3547	-12.2989	9.78009	2.8804	16.676	-27.2096	-7.2343	-49.2327	-8.3382	6.89514	15.2452	-18.0824	-10.3366	1.39881	6.6899	-9.00747	-37.1973	-27.5384	-0.976779	-21.8811	-0.0459163	0.975646	-19.2228	-17.5449	-24.2181	10.7644	8.05422	-7.81967	11.9838	-2.69045	21.4558	-30.7606	-14.3096	-0.115606	2.73142	-28.2619	-14.4803	-8.14058	4.35753	0.0116028	1.82305	-3.95235	9.95805	-21.6768	10.0831	21.4136	-0.671148	-3.38472	6.92339	7.25138	-0.895228	5.45423	14.4943	-40.5467	15.7367	-20.5625	-6.50932	8.04134	5.07245	6.95566	4.55145	-10.0803	-4.1961	4.77146	14.9085	4.40747	14.6944	5.7854	-2.32223	4.78989	4.31867	14.4303	-51.4152	1.4089	7.03896	-1.00888	8.79541	-8.80072	-60.8373	11.8232	12.4456	20.1381	9.44587	10.8188	7.39741	12.4296	0.910171	10.6479	-4.76402	-40.902	14.9114	3.25138	20.9797	-5.64596	-15.8222	-18.2274	-13.7927	-24.888	1.69344	6.10804	13.1213	-6.33398	13.7236	4.93123	-10.1088	2.86065	8.14348	-14.1309	-3.17952	-2.00143	9.91554	-37.631	-3.23314	-34.4823	-36.3127	12.3514	-5.88851	6.8332	10.753	-5.74041	-52.3141	-12.0626	-6.11065	-3.72626	-10.1847	2.22095	8.8554	1.53448	22.5254	8.49574	-8.85542	-5.53658	-23.627	23.9057	-9.54247	-61.9538	-4.43988	23.5198	-48.1391	-37.2914	7.38159	-8.66494	3.81175	5.41967	-7.6852	20.6527	7.97494	-4.02624	14.4702	-46.1005	5.02417	2.40646	-2.78658	-32.0588	5.64635	-22.1262	-0.662887	10.1874	5.26629	1.81944	4.97026	3.20713	-14.8544	7.95872	4.24934	3.98903	-13.721	-20.8317	-42.9706	4.02471	6.29494	-7.32978	-26.1499	15.2115
